Time,2.5,10
2019-10-21 12:15:52.367468,4.1,2.5
2019-10-21 12:16:12.369382,4.4,2.6
2019-10-21 12:16:32.372978,4.5,2.8
2019-10-21 12:16:52.384041,4.5,2.8
2019-10-21 12:17:12.385235,4.3,2.7
2019-10-21 12:17:32.393897,4.7,2.7
2019-10-21 12:17:52.395285,4.7,2.7
2019-10-21 12:18:12.404008,4.4,2.4
2019-10-21 12:18:32.412709,4.4,2.5
2019-10-21 12:18:52.422242,4.3,2.3
2019-10-21 12:19:12.431712,4.2,2.2
2019-10-21 12:19:32.440105,4.2,2.2
2019-10-21 12:19:52.444878,4.4,2.3
2019-10-21 12:20:12.451611,4.3,2.3
2019-10-21 12:20:32.457543,3.8,2.1
2019-10-21 12:20:52.468237,3.9,2.2
2019-10-21 12:21:12.473540,3.9,2.2
2019-10-21 12:21:32.480120,3.9,2.2
2019-10-21 12:21:52.486184,3.5,2.0
2019-10-21 12:22:12.491126,3.4,1.9
2019-10-21 12:22:32.496544,3.2,1.7
2019-10-21 12:22:52.501853,3.2,1.7
2019-10-21 12:23:12.502992,3.1,1.7
2019-10-21 12:23:32.504139,3.1,1.6
2019-10-21 12:23:52.508684,3.1,1.6
2019-10-21 12:24:12.513106,3.5,1.8
2019-10-21 12:24:32.518200,3.4,1.8
2019-10-21 12:24:52.522984,3.4,1.8
2019-10-21 12:25:12.526437,2.6,1.8
2019-10-21 12:25:32.531267,2.7,1.9
2019-10-21 12:25:52.532796,2.6,1.8
2019-10-21 12:26:12.538315,2.7,1.8
2019-10-21 12:26:32.543522,2.7,1.8
2019-10-21 12:26:52.544593,2.5,1.7
2019-10-21 12:27:12.550101,2.6,1.7
2019-10-21 12:27:32.552948,2.6,1.6
2019-10-21 12:27:52.556703,2.3,1.6
2019-10-21 12:28:12.566987,2.2,1.6
2019-10-21 12:28:32.577938,2.1,1.5
2019-10-21 12:28:52.588181,2.0,1.4
2019-10-21 12:29:12.598549,2.1,1.5
2019-10-21 12:29:32.607984,2.1,1.5
2019-10-21 12:29:52.617410,2.0,1.5
2019-10-21 12:30:12.624780,1.8,1.3
2019-10-21 12:30:32.635262,1.8,1.3
2019-10-21 12:30:52.644489,1.8,1.3
2019-10-21 12:31:12.654967,1.8,1.3
2019-10-21 12:31:32.662140,1.7,1.2
2019-10-21 12:31:52.670453,1.8,1.3
2019-10-21 12:32:12.677632,1.8,1.3
2019-10-21 12:32:32.683208,1.8,1.3
2019-10-21 12:32:52.686422,2.6,1.6
2019-10-21 12:33:12.689832,2.7,1.7
2019-10-21 12:33:32.695706,2.6,1.7
2019-10-21 12:33:52.701736,2.6,1.7
2019-10-21 12:34:12.707187,2.6,1.7
2019-10-21 12:34:32.712359,2.5,1.5
2019-10-21 12:34:52.717994,3.1,1.6
2019-10-21 12:35:12.723159,3.1,1.6
2019-10-21 12:35:32.728525,3.0,1.6
2019-10-21 12:35:52.734139,2.8,1.4
2019-10-21 12:36:12.739972,2.9,1.5
2019-10-21 12:36:32.742170,2.9,1.5
2019-10-21 12:36:52.747702,2.9,1.5
2019-10-21 12:37:12.752502,3.0,1.7
2019-10-21 12:37:32.757966,2.7,1.6
2019-10-21 12:37:52.762026,2.7,1.6
2019-10-21 12:38:12.764890,2.7,1.6
2019-10-21 12:38:32.770034,2.7,1.6
2019-10-21 12:38:52.775866,2.7,1.6
2019-10-21 12:39:12.780577,2.7,1.6
2019-10-21 12:39:32.784381,2.8,1.6
2019-10-21 12:39:52.787724,2.7,1.5
2019-10-21 12:40:12.793174,2.8,1.6
2019-10-21 12:40:32.794566,2.7,1.6
2019-10-21 12:40:52.799494,2.7,1.6
2019-10-21 12:41:12.804975,2.7,1.5
2019-10-21 12:41:32.810632,2.8,1.7
2019-10-21 12:41:52.814512,2.8,1.7
2019-10-21 12:42:12.819263,2.7,1.6
2019-10-21 12:42:32.824827,6.4,1.8
2019-10-21 12:42:52.830659,6.3,1.8
2019-10-21 12:43:12.831636,5.6,1.5
2019-10-21 12:43:32.833831,5.5,1.4
2019-10-21 12:43:52.838996,5.5,1.5
2019-10-21 12:44:12.842432,5.5,1.4
2019-10-21 12:44:32.846239,5.6,1.5
2019-10-21 12:44:52.852241,5.5,1.6
2019-10-21 12:45:12.857864,5.5,1.6
2019-10-21 12:45:32.865163,5.0,1.6
2019-10-21 12:45:52.869290,5.1,1.6
